label,text,category
0,"Kuda: Credit N26,000.00. Desc: NIP/TRANSFER FROM EMMANUEL. Bal: N214,000.00.",bank_alert
0,"OPay: Credit N34,000.00. Desc: NIP/TRANSFER FROM EMMANUEL. Bal: N814,000.00.",bank_alert
0,"Zenith Bank: Acct 012***4079 Debited: N5,000.00 Desc: POS PURCHASE - Port Harcourt. Bal: N37,000.00.",bank_alert
1,"JOB OFFER: Urgently recruiting Admin Officers at Surulere, Lagos. Salary: N180,000/month. Text YES to 08139211878 for interview invitation.",fake_job
0,"GTBank: Acct 012***3689 Debited: N3,000.00 Desc: POS PURCHASE - Ibadan. Bal: N29,000.00.",bank_alert
1,URGENT: Your Access Bank account has been restricted due to unverified BVN. Call 08129455469 immediately to update your details.,banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09034041209 to clear your profile.",banking_phishing
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,I have arrived at Kano. Will call you once the meeting is done.,personal
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,9mobile: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"PalmPay: Acct 012***6197 Debited: N9,000.00 Desc: POS PURCHASE - Kano. Bal: N22,000.00.",bank_alert
1,"Invest N7,000 and get N48,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"OPay: Your One Time Password (OTP) is 266748 for transfer of N7,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Get instant loan of N16,000 directly to your FirstBank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-24",loan_scam
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"ALERT: A transaction of N37,000 was attempted on your Fidelity app. If not you, click http://zenith-secure-portal.com to block account.",banking_phishing
1,"JOB OFFER: Urgently recruiting Admin Officers at Kano, Lagos. Salary: N180,000/month. Text YES to 08163383040 for interview invitation.",fake_job
0,"PalmPay: Credit N40,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N394,000.00.",bank_alert
1,"Credit Alert: N919,000.00 credited to your account from CHUKWUEMEKA. Ref: TRX51431495. Call 08131452378 if you did not expect this payment.",fake_alert
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"Bro, abeg transfer N4,000 give me. I dey Lekki like this, money no dey my hand for transport.",personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Bro, abeg transfer N7,000 give me. I dey Kano like this, money no dey my hand for transport.",personal
1,"Invest N4,000 and get N44,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07033897607 to clear your profile.",banking_phishing
1,"ALERT: A transaction of N34,000 was attempted on your Access Bank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
0,"PalmPay: Your One Time Password (OTP) is 688956 for transfer of N8,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Credit Alert: N222,000.00 credited to your account from EMMANUEL. Ref: TRX28142474. Call 08031664802 if you did not expect this payment.",fake_alert
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08030352751 now.",ponzi
0,"UBA: Your One Time Password (OTP) is 596716 for transfer of N1,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Get instant loan of N38,000 directly to your PalmPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-96",loan_scam
1,DEBT WARNING: KELECHI with phone 07034045883 is a chronic defaulter on PalmCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08128207907 now.",ponzi
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"Zenith Bank: Credit N40,000.00. Desc: NIP/TRANSFER FROM EMMANUEL. Bal: N403,000.00.",bank_alert
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08039043518 now.",ponzi
0,"UBA: Your One Time Password (OTP) is 359660 for transfer of N3,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Fidelity: Credit N34,000.00. Desc: NIP/TRANSFER FROM EMMANUEL. Bal: N573,000.00.",bank_alert
0,"UBA: Your One Time Password (OTP) is 440888 for transfer of N1,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Get instant loan of N24,000 directly to your PalmPay account in 2 minutes! No document needed. Download: bit.ly/ng-loan-84",loan_scam
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08025109346 now.",ponzi
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"CONGRATULATIONS! Your mobile number won N306,000 in the MTN Promo. Pay N1,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Bro, abeg transfer N6,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
1,"CONGRATULATIONS! Your mobile number won N556,000 in the Airtel Promo. Pay N3,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Access Bank: Your One Time Password (OTP) is 462351 for transfer of N3,000.00 to IBRAHIM. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Invest N1,000 and get N32,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"JOB OFFER: Urgently recruiting Admin Officers at Port Harcourt, Lagos. Salary: N180,000/month. Text YES to 08164565898 for interview invitation.",fake_job
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Credit Alert: N144,000.00 credited to your account from SUNDAY. Ref: TRX66342115. Call 09018728023 if you did not expect this payment.",fake_alert
1,"International Oil Company hiring Field Support Staff in Abuja. Earn N350,000 monthly. Send application details via WhatsApp: 08135953828",fake_job
0,"Fidelity: Credit N41,000.00. Desc: NIP/TRANSFER FROM BLESSING. Bal: N884,000.00.",bank_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"UBA: Acct 012***2303 Debited: N4,000.00 Desc: POS PURCHASE - Surulere. Bal: N11,000.00.",bank_alert
1,"JOB OFFER: Urgently recruiting Admin Officers at Ikeja, Lagos. Salary: N180,000/month. Text YES to 08121224276 for interview invitation.",fake_job
0,"PalmPay: Your One Time Password (OTP) is 653324 for transfer of N8,000.00 to KELECHI. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
0,Glo: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,DEBT WARNING: ADAMU with phone 08168734053 is a chronic defaulter on LendNG. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"ALERT: A transaction of N41,000 was attempted on your GTBank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
1,"Get instant loan of N37,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-76",loan_scam
0,I have arrived at Enugu. Will call you once the meeting is done.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08164152031 to clear your profile.",banking_phishing
1,"ALERT: A transaction of N49,000 was attempted on your FirstBank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
1,"ALERT: A transaction of N11,000 was attempted on your Fidelity app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
1,"ALERT: A transaction of N13,000 was attempted on your Kuda app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
0,"Bro, abeg transfer N2,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 07034043807 to clear your profile.",banking_phishing
1,"Get instant loan of N15,000 directly to your UBA account in 2 minutes! No document needed. Download: bit.ly/ng-loan-65",loan_scam
0,"Kuda: Credit N16,000.00. Desc: NIP/TRANSFER FROM CHIOMA. Bal: N752,000.00.",bank_alert
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"FirstBank: Credit N13,000.00. Desc: NIP/TRANSFER FROM IBRAHIM. Bal: N776,000.00.",bank_alert
1,"ALERT: A transaction of N29,000 was attempted on your PalmPay app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08023898810 now.",ponzi
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"ALERT: A transaction of N22,000 was attempted on your Access Bank app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
1,"International Oil Company hiring Field Support Staff in Enugu. Earn N350,000 monthly. Send application details via WhatsApp: 08022493164",fake_job
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08030644547 to clear your profile.",banking_phishing
1,"Invest N3,000 and get N39,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"CONGRATULATIONS! Your mobile number won N405,000 in the 9mobile Promo. Pay N6,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,I have arrived at Kano. Will call you once the meeting is done.,personal
1,DEBT WARNING: OLUMIDE with phone 08031585263 is a chronic defaulter on FastCash. Pay your debt today to avoid publishing your BVN online.,loan_harassment
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08037551545 to clear your profile.",banking_phishing
1,"Get instant loan of N39,000 directly to your Access Bank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-92",loan_scam
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08137676945 to clear your profile.",banking_phishing
1,URGENT: Your Access Bank account has been restricted due to unverified BVN. Call 07034379366 immediately to update your details.,banking_phishing
1,"Get instant loan of N41,000 directly to your Zenith Bank account in 2 minutes! No document needed. Download: bit.ly/ng-loan-13",loan_scam
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
